PRODUCT_ID	ITEM_NO	COMPANY_CODE	UPC_CODE	SUB_UPC_CODE	PRODUCT_GROUP_CODE	PRODUCT_CAT_CODE	FINANCIAL_CAT_CODE	PRODUCT_DESC	SHELF_LIFE_DAY_1	SHELF_LIFE_DAY_2	SHELF_LIFE_DAY_3	SHELF_LIFE_DAY_4	SHELF_LIFE_DAY_5	SHELF_LIFE_DAY_6	SHELF_LIFE_DAY_7	FORECAST_TYPE	RETURNS_ALLOWED_IND	SPREAD_GROUP	SALES_ALLOWED_IND	FRESH_RETURNS_ALLOWED_IND	DEX_COUNTRY_CODE	DEX_PRODUCT_TYPE	PACK_SIZE_QTY	LONG_DESCRIPTION	NO_DNL_DATE
00005027,0006742,71330,60134,00,1218,1050,1000,FH PRM ITL SOURD,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH PRM ITL SOURD,NULL
00005028,0000135,71330,60135,00,1218,1050,1000,FH ITALNO PL 20Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH ITALNO PL 20Z,NULL
00005032,0000136,71330,60136,00,1218,1050,1000,FH ITALNO SD 20Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH ITALNO SD 20Z,NULL
00005042,0000145,71330,60145,00,1225,1050,1000,FH OATNUT BRD24Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH OATNUT BRD24Z,NULL
00005049,0006020,71330,60149,01,1223,1050,1000,FH 4.49CTY WW24Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH 4.49CTY WW24Z/MTRO ATLANTIC,NULL
00005058,0006023,71330,60153,01,1223,1050,1000,FH 4.49CTY WHI24,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH 4.49CTY WHI24/MTRO ATLANTIC,NULL
00005073,0006190,71330,60168,00,1225,1050,1000,CANADIAN WHITE F,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,CANADIAN WHITE F,NULL
00005077,0000170,71330,60170,00,1225,1050,1000,FH 12GRN BRD 24Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH 12GRN BRD 24Z,NULL
00005110,0000239,71330,60239,00,1233,1050,1000,SPLIT TOP DINNER,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,SPLIT TOP DINNER/NORTHEAST,NULL
00005113,0002634,71330,60253,00,1235,1050,1000,FH POT NE HTDG8P,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH POT NE HTDG8P,NULL
00005117,0000280,71330,60280,00,1250,1050,1000,FH VP HOTS16P24Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH VP HOTS16P24Z,NULL
00005120,0006282,71330,60282,00,1250,1050,1000,FH DP HAMS16P24Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH DP HAMS16P24Z,NULL
00005128,0000984,71330,60310,00,1260,1050,1000,PB CB WHEAT 26SL,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB CB WHEAT 26SL,NULL
00005132,0008612,71330,60314,00,1260,1050,1000,PB CB WHITE 26SL,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,PB CB WHITE 26SL,NULL
00005144,0006356,71330,60356,00,1245,1050,1000,FH STEAKS 6P15Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH STEAKS 6P15Z,NULL
00005150,0006480,71330,60480,00,1250,1050,1000,FR D-P LG WHT 20,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FR D-P LG WHT 20,NULL
00005153,0006482,71330,60482,00,1250,1050,1000,FR D-P ST TP WHE,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FR D-P ST TP WHE,NULL
00005155,0000484,71330,60484,00,1250,1050,1000,FH ITLO PL DP40Z,06,07,07,06,07,07,07,V,Y,0000015,Y, ,0,0,0,FH ITLO PL DP40Z,NULL
